name,price,change,high_low,volume,marketcap
ALTB/Altbase,0.0012748,+2.98 %,0.0013479/0.0012095,"14,758.80","$1,191,938"
BAKED/reBaked,0.008169,+0.07 %,0.008422/0.008032,"14,716.18",$-
MODA/MODA DAO,1.7848,-1.23 %,1.8876/1.7263,"14,663.54",$-
GAN/Galactic Arena,0.0006942,-4.98 %,0.0007471/0.0006688,"14,645.94",$-
WAG/Waggle Network,0.0379,+2.18 %,0.03901/0.03416,"14,630.49",$-
MSOL/Marinade Staked SOL,101.84,+1.16 %,104.77/98.79,"14,616.70",$-
MPH/Morpher,0.02476,-0.84 %,0.02564/0.02445,"14,555.99","$8,255,941"
COMBO/Furucombo,0.081,-3.57 %,0.085/0.079,"14,535.61",$-
TAI/TAI,0.3306,-2.10 %,0.3378/0.3289,"14,524.72",$-
BTG/BTG,31.2841,-0.25 %,31.7111/30.758,"14,523.14","$547,907,350"
QASH/LIQUID,0.07642,+0.18 %,0.07732/0.07321,"14,461.09","$26,747,000"
AFC/Arsenal Fan Token,2.3955,+2.03 %,2.4486/2.3108,"14,419.90",$-
FUN/ FunFair ,0.01055,-0.28 %,0.01059/0.01044,"14,359.96","$52,864,448"
PARA/Paralink Network,0.00433,-0.45 %,0.00454/0.00422,"14,268.51",$-
RIF/ RIF Token ,0.1349,+1.27 %,0.1351/0.1319,"14,255.60","$91,425,329"
TIME/Wonderland,243.08,-10.60 %,297/236.93,"14,239.36","$13,611,022"
LIEN/Lien,1.129,0.00 %,1.182/1.099,"14,232.49",$-
MOBI/Mobius,0.025683,+2.64 %,0.025687/0.0245,"14,175.78","$13,228,874"
PBTC35A/pBTC35A,72.08,-1.02 %,73.31/70.51,"14,165.06",$-
MYRA/Mytheria,0.1017,+0.89 %,0.1042/0.0996,"14,149.49",$-
HC/HCash,0.31914,-0.53 %,0.32209/0.31181,"14,121.65","$14,384,249"
SWOP/SWOP,3.481,-1.16 %,3.531/3.396,"14,093.68","$6,728,168"
SLM/SalmonSwap,2.0067,-1.08 %,2.0454/1.9558,"14,067.30","$2,675,094"
YIN/Yin,0.27703,-0.05 %,0.2783/0.27656,"13,997.09","$26,715,228"
PAY/TenX,0.03331,-1.06 %,0.03416/0.0323,"13,944.65","$6,835,820"
ATOLO/RIZON(ATOLO,0.030758,-0.85 %,0.031396/0.030344,"13,931.49","$65,183,270"
GSPI/GSPI Shopping.io Governance,1.3661,+0.58 %,1.3899/1.3453,"13,856.75",$-
MEAN/MeanFi,0.3801,-2.26 %,0.3889/0.3768,"13,828.23",$-
MIMIR/Mimir,0.02213,-4.07 %,0.02311/0.02145,"13,814.67",$-
SLRS/Solrise,0.11747,+0.51 %,0.11786/0.11592,"13,805.00",$-
VALUE/ValueDeFi,0.296,-3.58 %,0.31/0.288,"13,800.89","$1,371,620"
ATK/AttackWagon,0.00497,+0.20 %,0.00508/0.00474,"13,774.71",$-
CELT/Celestial,0.018156,+4.12 %,0.018384/0.017,"13,737.35","$2,541,840"
WBTC/Wrapped Bitcoin,38804.07,+1.90 %,39366.43/37711.97,"13,728.74","$10,865,333,620"
PROPS/ Props Token ,0.00538,0.00 %,0.00547/0.00529,"13,699.26","$1,122,806"
LEV/Lever Token,0.0178,-9.64 %,0.02/0.0167,"13,645.82",$-
FAN/Fanadise,0.00853,-5.01 %,0.009/0.00784,"13,612.36",$-
ANGLE/Angle Protocol,0.1468,+0.87 %,0.15393/0.13964,"13,593.83",$-
BIFIF/BiFi,0.02561,-2.51 %,0.02661/0.02529,"13,575.27",$-
PERL/ Perlin ,0.03715,-1.69 %,0.038/0.03642,"13,565.00","$18,238,380"
MEPAD/MemePad,0.004729,-0.69 %,0.004911/0.004336,"13,559.76",$-
SASHIMI/Sashimi,0.006236,-1.01 %,0.006372/0.006232,"13,517.97","$452,827"
GNX/GenaroNetwork,0.01203,-1.63 %,0.01227/0.01162,"13,487.97","$7,819,500"
DPY/Delphy ,0.008279,+3.37 %,0.008764/0.008007,"13,453.27","$430,508"
GMAT/ GoWithMi ,0.0001297,-1.74 %,0.0001335/0.000125,"13,445.51","$321,766"
ZPT/Zeepin,0.0006072,-3.38 %,0.0006291/0.0006015,"13,432.31","$303,600"
CRBN/Carbon,0.0453,-0.22 %,0.0455/0.0443,"13,310.92","$764,424"
ETH2/ETH2-Staked,2868.56,+0.46 %,2912.73/2771.92,"13,268.46",$-
RAZOR/RAZOR,0.01322,+3.12 %,0.01329/0.01224,"13,259.91","$2,416,648"
SKT/Sukhavati Network,0.0216,+0.46 %,0.022/0.0213,"13,249.41","$216,000"
STETH/Lido Staked Ether,2859.12,+0.21 %,2914.18/2771.22,"13,222.83",$-
LBK/LBankToken,0.023648,-1.98 %,0.025/0.023,"13,216.85","$7,091,259"
SCY/Synchrony,0.005473,-1.61 %,0.005606/0.005449,"13,216.82",$-
GARD/Hashgard,0.0000775,-4.08 %,0.0000812/0.000071,"13,215.30","$7,674,050"
BCN/Bytecoin,0.0006806,+0.32 %,0.000684/0.0006783,"13,208.25","$125,147,957"
VDR/Vodra,0.003139,-7.32 %,0.003387/0.002942,"13,204.02",$-
ESD/Empty Set Dollar,0.00692,-2.25 %,0.00722/0.00673,"13,197.35","$3,065,656"
KPAD/KickPad,0.003111,+0.77 %,0.003162/0.003038,"13,196.03","$16,458"
DDIM/DuckDaoDime,4.93,-1.00 %,5.03/4.67,"13,175.93","$5,116,318"
HIBIKI/Hibiki.finance,0.20697,-2.03 %,0.21221/0.19213,"13,172.33",$-
VRT/VenusRewardToken,0.000705,-4.47 %,0.000742/0.000686,"13,125.17","$15,509,987"
UDO/Unido,0.0525,-0.94 %,0.0534/0.0514,"13,110.18",$-
SENC/Sentinel,0.000714,+7.85 %,0.000739/0.000652,"13,098.00","$140,851"
BAS/ Basis Share ,0.868,+0.34 %,0.871/0.823,"13,094.36","$51,660"
CPAN/CryptoPlanes,0.0043,-2.27 %,0.0045/0.004,"13,070.68","$67,080"
CHEQ/CHEQD NETWORK,0.0693,+0.43 %,0.0693/0.0665,"13,062.29",$-
XMC/XMC(XMO,0.287,+7.04 %,0.2984/0.2394,"13,051.46","$4,543,210"
RCN/Ripio,0.00678,+1.64 %,0.0068/0.00665,"13,045.39","$3,446,984"
BKC/FACTS,0.00003377,-1.31 %,0.00003429/0.000033,"12,999.43","$82,061"
FIRE/Fire Protocol,0.0138,0.00 %,0.0155/0.0134,"12,974.87","$51,750"
CARDS/Cardstarter,1.13,0.00 %,1.17/1.1,"12,938.18",$-
RUFF/RuffChain,0.002685,+4.59 %,0.002696/0.002556,"12,882.12","$2,632,643"
FTM/Fantom,0.98288,-1.08 %,1.01641/0.96105,"12,864.44","$2,501,435,766"
PNK/Kleros,0.06701,-4.61 %,0.0721/0.06658,"12,846.91","$11,724,583"
POLI/Polinate,0.00561,+0.01 %,0.005703/0.005592,"12,785.51","$159,891"
MTN/Medicalchain,0.003925,-2.19 %,0.004062/0.003808,"12,774.75","$726,125"
ALAYA/Alaya,0.176,-5.37 %,0.189/0.172,"12,736.35",$-
SNET/Snetwork ,0.003245,-4.47 %,0.003401/0.00313,"12,721.51","$418,309"
STSOL/Lido Staked SOL,101.07,+1.25 %,103.36/97.97,"12,678.72",$-
ZOON/Cryptozoon,0.00162,-5.81 %,0.00174/0.00153,"12,669.97","$1,063,098"
MSU/MetaSoccer Universe,0.118647,-0.42 %,0.119511/0.117575,"12,638.61",$-
DIS/TosDis,7.02,-1.40 %,7.26/7.01,"12,589.56","$291,330"
ULU/ULU,15.896,-0.29 %,15.958/15.7,"12,584.89",$-
SVT/Solvent,0.11209,+0.71 %,0.11249/0.1107,"12,574.86",$-
L3P/Lepricon,0.0021,0.00 %,0.00211/0.00205,"12,569.69",$-
PING/Sonar,0.001619,+1.18 %,0.001622/0.0016,"12,440.44","$4,533,200"
BAC/ Basis Cash ,0.00975,-1.71 %,0.00997/0.00964,"12,426.76","$590,658"
WALLET/Ambire Wallet,0.060889,-0.12 %,0.061147/0.060651,"12,422.66","$1,323,212"
ARNX/Aeron,0.01454,-4.02 %,0.01517/0.01444,"12,411.06","$290,800"
HID/Hypersign identity,0.03325,-5.64 %,0.03531/0.03248,"12,402.20",$-
ARCX/ARC Governance,0.182,-4.66 %,0.1933/0.1802,"12,384.03","$2,801,574"
COFIX/CoFiX,0.1129,-3.25 %,0.1169/0.1124,"12,367.22",$-
PCNT/Playcent,0.0234,+0.86 %,0.0245/0.0219,"12,364.55","$639,785"
DVP/VulnerabilityPlatform,0.00133,-1.33 %,0.001399/0.001308,"12,342.21","$355,931"
OST/SimpleToken,0.001311,-1.42 %,0.001355/0.001255,"12,309.62","$980,330"
HOGE/Hoge Finance,0.00004329,-6.98 %,0.00004654/0.00004263,"12,251.49","$2,186,361"
ETHA/ETHA Lend,0.0356,-2.19 %,0.0364/0.0352,"12,213.88",$-
RVC/RavencoinClassic,0.000063,+0.47 %,0.000066/0.0000614,"12,205.87",$-
GNO/ Gnosis ,319.45,+0.04 %,322.06/314.79,"12,165.54","$600,800,157"
SFG/S.Finance,0.1057,-3.20 %,0.1092/0.1033,"12,153.17","$1,108,553"
RAGE/Rage Fan,0.00506,+1.60 %,0.00511/0.00491,"12,124.17","$287,003"
CORN/CORN,16.24,-1.15 %,16.7/16.001,"12,078.30",$-
ATS/Atlas DEX,0.40037,-2.04 %,0.40855/0.3982,"12,015.40","$571,957"
DOS/DOS,0.00783,-1.26 %,0.00796/0.00749,"12,005.53","$1,033,844"
PNL/TruePNL,0.04938,-0.06 %,0.04966/0.04915,"12,003.06",$-
ONX/OnX Finance,0.1652,+0.48 %,0.1656/0.1563,"11,960.10",$-
ROOBEE/ROOBEE,0.002906,-0.75 %,0.002934/0.00281,"11,928.41","$7,410,162"
NSURE/Nsure,0.0508,-3.96 %,0.0535/0.0501,"11,891.88","$287,983"
MIS/Mithril Share V1,0.534,-1.65 %,0.551/0.5,"11,828.16",$-
PRARE/PolkaRARE,0.0135,-6.25 %,0.0145/0.0131,"11,760.68","$75,600"
SNTR/Sentre,0.006919,-3.28 %,0.007247/0.006662,"11,742.71",$-
DAL/DAOLaunch,0.7666,-7.63 %,0.8355/0.76,"11,735.72",$-
OPS/Octopus Protocol,0.00623,-13.71 %,0.00726/0.00603,"11,673.01",$-
BIRD/Bird.Money,41.57,-4.48 %,43.52/40,"11,644.52",$-
VTHO/ VeThor ,0.0035588,-0.07 %,0.0037001/0.0034906,"11,592.81","$162,388,597"
LGCY/LGCY Network,0.001809,+1.11 %,0.001822/0.001739,"11,546.76",$-
ARMOR/ARMOR,0.0208,+3.48 %,0.0214/0.0199,"11,529.96","$3,648,685"
MARS/Mars,0.00211,-5.38 %,0.00225/0.00208,"11,520.56",$-
KFC/Chicken,11.221,-4.49 %,11.76/11.216,"11,518.92",$-
NAP/Napoli Fan Token,3.0972,+1.67 %,3.2605/2.9095,"11,490.89",$-
MCRN/MacaronSwap,0.597,-2.45 %,0.617/0.582,"11,473.50",$-
DX/DxChain,0.000563,-1.57 %,0.000571/0.000542,"11,381.32","$14,075,000"
CIR/Circleswap,0.2414,+0.49 %,0.2448/0.2359,"11,317.14",$-
STEP/Step Finance,0.10171,-3.38 %,0.10828/0.10121,"11,291.00","$406,840"
WHITE/Whiteheart,221.79,+0.50 %,226.78/213.78,"11,260.86","$1,971,270"
DEK/DekBox,0.00324,+0.30 %,0.0033/0.0032,"11,186.95",$-
SMTY/Smoothy,0.02383,-0.12 %,0.02712/0.02368,"11,140.75","$121,289"
UMX/UniMex Network,0.2566,-5.41 %,0.2744/0.2539,"11,140.22","$1,977,860"
TSHP/12Ships,0.0001582,-6.61 %,0.0001768/0.0001519,"11,105.70","$779,749"
BFT/BFToken,0.01111,-0.35 %,0.0112/0.01104,"11,104.86","$8,109,807"
RED/RedLang,0.004146,+1.31 %,0.004167/0.004013,"11,016.37","$704,820"
ICONS/SportsIcon,0.1499,-1.02 %,0.15249/0.14931,"10,960.36",$-
TABOO/Taboo Token,0.002351,+2.75 %,0.002369/0.00216,"10,946.45","$22,999,076"
BACON/BaconDAO,0.0065,-2.40 %,0.00675/0.0062,"10,840.99","$108,117"
APYS/Apyswap,0.0467,+0.43 %,0.0477/0.0458,"10,837.70","$849,521"
CORE/cVault,6895.83,-0.20 %,6949.54/6850.51,"10,794.53","$68,958,300"
SKYRIM/Skyrim Finance,0.00759,+1.74 %,0.00796/0.00687,"10,788.48","$227,700"
KGC/Krypton,0.0001315,-2.80 %,0.0001407/0.000126,"10,746.90",$-
THEOS/Theos,0.001311,+1.47 %,0.001542/0.001287,"10,721.30",$-
PHM/Phantom Token,0.000304,+2.35 %,0.000332/0.000292,"10,699.71",$-
GUM/Gourmet Galaxy,0.05195,+0.48 %,0.05368/0.0503,"10,579.80","$136,369"
ELEC/ElectrifyAsia,0.0011682,-1.00 %,0.0011823/0.0010859,"10,550.26","$557,631"
WEX/WaultSwap,0.002645,-3.92 %,0.002768/0.002597,"10,433.23",$-
MOO/MooMonster,0.029148,-3.05 %,0.034358/0.026512,"10,419.63",$-
DIGG/DIGG,17009.51,-2.49 %,17445.65/16923.07,"10,370.58","$8,554,423"
MINI/MiniSwap,0.0245,+0.65 %,0.02519/0.024,"10,300.25",$-
DRGN/DragonChain,0.04026,-0.59 %,0.043/0.03855,"10,282.11","$14,927,365"
ARGON/Argon,0.0067,-3.31 %,0.00692/0.00647,"10,278.88","$478,101"
CRT/Carrot,0.2192,+0.96 %,0.22/0.2154,"10,255.70",$-
NFTX/NFTX,114.7,+6.75 %,115.83/104.6,"10,223.23","$48,174,000"
VSO/Verso,0.03016,+1.17 %,0.03054/0.02877,"10,221.65","$1,382,059"
PHTR/Phuture,0.1031,-0.86 %,0.1049/0.1012,"10,034.55",$-
MDS/MediShares,0.000733,-1.61 %,0.000757/0.000722,"9,981.95","$960,303"
ZONE/Zone,0.039239,-0.40 %,0.039451/0.039067,"9,874.55",$-
KBOX/The Killbox Game,0.001192,-0.08 %,0.001201/0.001179,"9,859.80","$71,520"
SHARE/Seigniorage Shares,0.01345,-1.96 %,0.01374/0.01318,"9,855.01","$274,317"
HT/HuobiToken,9.2942,+1.61 %,9.3252/9.0441,"9,814.96","$1,539,271,146"
BCUG/Blockchain Cuties,0.237,-0.83 %,0.24/0.23,"9,811.42","$149,004"
CORAL/CORAL,0.148,-1.98 %,0.1568/0.1438,"9,800.22",$-
BLANKV2/Blank Token,0.2454,-5.90 %,0.2609/0.2437,"9,753.18",$-
CS/Credits,0.02257,-9.32 %,0.02525/0.02208,"9,698.24","$5,043,411"
CUMMIES/CumRocket,0.00526,-2.95 %,0.00558/0.00515,"9,688.80",$-
SNY/Synthetify,0.4745,+0.50 %,0.4761/0.47,"9,493.74","$2,669,063"
FAR/Farmland,0.01032,+2.89 %,0.01049/0.00972,"9,484.55",$-
DXCT/DNAxCAT,0.169,-1.16 %,0.173/0.166,"9,412.21",$-
NBOT/NBOT,0.00728,+0.13 %,0.00744/0.00721,"9,395.86","$436,800"
SPHRI/Spherium,0.03951,+0.53 %,0.03955/0.03918,"9,242.03",$-
ENV/Envoy,0.02414,+3.29 %,0.02569/0.02317,"9,218.56",$-
OPIUM/Opium,0.442,+0.22 %,0.443/0.434,"9,169.66","$1,839,252"
STPT/StandardTokenizationProtocol,0.08415,+0.56 %,0.08492/0.08245,"9,079.49","$122,256,229"
JUV/Juventus Fan Token,4.9874,+1.75 %,5.049/4.7672,"9,051.44","$6,562,955"
AGLD/Adventure Gold,1.0156,+2.07 %,1.0167/0.969,"8,932.68","$71,264,653"
DUCK/Unit Protocol,0.0117,-0.84 %,0.0118/0.0114,"8,918.46",$-
KEX/Kira Network,0.2561,-1.38 %,0.2612/0.249,"8,903.13","$3,209,466"
POOL/PoolTogether,4.23,-2.08 %,4.39/4.21,"8,650.55",$-
UNQ/Unique Venture Clubs,0.011855,-0.86 %,0.011974/0.011806,"8,620.79",$-
BANK/Float Protocol,13.27,+1.68 %,13.47/12.59,"8,377.57",$-
OCTO/OctoFi,3.153,-2.83 %,3.267/3.135,"8,160.61","$1,798,195"
RAY/Raydium,2.455,-0.12 %,2.485/2.399,"8,029.80","$191,794,179"
LINK/ChainLink,12.693,+0.14 %,12.767/12.222,"7,936.59","$5,927,752,218"
ALN/ ALUNA ,0.01549,-0.70 %,0.01571/0.0153,"7,895.25",$-
DYDX/dYdX,4.1586,-3.38 %,4.2901/3.9682,"7,846.81","$272,676,470"
RSV/ReserveRights,0.9973,+0.01 %,0.9976/0.9969,"7,778.08",$-
TTK/The Three Kingdoms,0.018584,-1.84 %,0.018953/0.018323,"7,774.69","$902,651"
AGS/Aegis,0.00629,-2.48 %,0.00666/0.00612,"7,654.98",$-
UNN/UNION Protocol,0.00121,-9.70 %,0.00135/0.00116,"7,423.15","$605,000"
DDD/Scry,0.001982,-1.24 %,0.002045/0.001949,"7,386.95","$872,193"
TBTC/tBTC,41002.83,+0.71 %,41086.86/40700,"7,377.53","$32,387,725"
PVU/PlantVsUndead,0.053,+1.92 %,0.055/0.05,"7,304.05","$2,325,101"
C98/Coin98,1.29707,-2.43 %,1.33405/1.28376,"7,254.45","$239,957,950"
BCH/BitcoinCash,306.98,+1.84 %,308.33/291.61,"6,701.02","$5,845,083,388"
AAVE/AAVE,171.53,+3.61 %,175.26/155.75,"6,697.08","$2,346,800,731"
BCX/BCX,0.0005285,-4.39 %,0.0005599/0.0005228,"6,573.76","$88,451,039"
COMP/Compound,124.47,+1.12 %,127.03/118.95,"6,319.98","$835,819,784"
EDEN/EDEN,0.2621,+2.30 %,0.2643/0.2519,"6,097.09","$20,327,671"
AXS/Axie Infinity,38.255,-3.29 %,40.074/38.036,"5,818.92","$2,330,016,413"
XNFT/xNFT Protocol,0.0071,+2.89 %,0.0072/0.0066,"5,781.65",$-
XMARK/xMARK,0.018,+5.88 %,0.018/0.017,"5,588.51","$62,396,233"
REN/Ren,0.3387,+1.07 %,0.3518/0.3246,"5,293.03","$338,374,001"
YFI/YearnFinance,17745.41,-0.67 %,17994.33/17458.33,"5,241.93","$650,138,586"
GRT/The Graph,0.3498,-9.07 %,0.3847/0.3349,"4,832.05","$1,649,564,173"
UNI/Uniswap,8.226,-0.15 %,8.414/7.939,"4,470.22","$5,673,543,972"
1INCH/1inch,1.3153,-0.08 %,1.3441/1.2584,"3,933.09","$545,859,049"
LAVA/LavaSwap,0.0044,0.00 %,0.0044/0.0042,"3,596.76",$-
ENJ/Enjin Coin,1.2886,-1.27 %,1.3251/1.261,"3,573.98","$1,131,679,066"
CQT/Covalent,0.278,-4.07 %,0.2898/0.278,"3,013.64","$22,345,613"
AKRO/Akropolis,0.00997,-0.69 %,0.01018/0.00956,"2,994.68","$37,153,363"
CRV/Curve,2.4145,-4.50 %,2.54/2.3666,"2,576.76","$1,141,840,719"
DFYN/Dfyn Network,0.063,-4.54 %,0.066/0.062,"1,520.62","$1,045,242"
DIVER/Divergence Protocol,0.03464,-0.28 %,0.03475/0.03464,"1,511.66","$2,684,600"
CHZ/Chiliz,0.20002,-0.06 %,0.20505/0.19341,"1,345.19","$1,200,195,799"
OMG/OmiseGo,4.202,+0.45 %,4.252/4.086,720.75,"$589,311,163"
DAI/Dai,0.9969,-0.02 %,1.0006/0.9969,307.02,"$8,640,252,831"
100X/100xCoin,0.00000001677,0.00 %,0/0,0.00,$-
BCHA/ BitcoinCashABC ,39.14,0.00 %,0/0,0.00,$-
BLANK/ Blank Token ,0.199,0.00 %,0/0,0.00,$-
BONDED/Bonded Finance,0.01822,0.00 %,0/0,0.00,$-
BU/Bumo,0.001794,0.00 %,0/0,0.00,$-
BZRX/ bZx ,0.2432,0.00 %,0/0,0.00,$-
CDT/CoinDash,0.2048,0.00 %,0/0,0.00,$-
CPHR/PolkaCipher,0.00049,0.00 %,0/0,0.00,$-
DEPO/DePo,0.012985,0.00 %,0/0,0.00,$-
DSD/Dynamic Set Dollar,0.00201,0.00 %,0/0,0.00,$-
GRAP/Grap,0.02688,0.00 %,0/0,0.00,$-
GXS/ GXShares ,1.7837,0.00 %,0/0,0.00,$-
KEEP/ Keep Network ,0.6441,0.00 %,0/0,0.00,$-
NU/ NuCypher ,0.5543,0.00 %,0/0,0.00,$-
OLYMPUS/OLYMPUS,0.00000082,0.00 %,0/0,0.00,$-
RGT/Rari Governance Token,14.645,0.00 %,0/0,0.00,$-
SAFEMOON/ SafeMoon ,0.000002137,0.00 %,0/0,0.00,$-
SB/DragonSB,0.95,0.00 %,0/0,0.00,$-
STAKE/ xDAI Stake ,10.866,0.00 %,0/0,0.00,$-
VISR/Visor,0.7107,0.00 %,0/0,0.00,$-
WND/WonderHero,0.19498,0.00 %,0/0,0.00,$-
